0	7.807540
1	7.807543
2	8.384234
3	7.790515
4	7.958929
5	8.466395
6	8.278955
7	7.857897
8	7.513699
9	8.170934
10	8.089358
11	7.016104
12	7.953998
13	7.342606
14	7.200739
15	7.489221
16	7.501377
17	6.812485
18	7.357750
19	7.550258
20	6.887068
21	7.736155
22	6.985225
23	6.600080
24	6.978547
25	6.568335
26	7.165348
27	7.070258
28	6.958356
29	7.080239
30	7.498750
31	6.865691
32	6.541443
33	7.777109
34	6.957257
35	7.108766
36	6.383563
37	7.352476
38	7.087298
39	6.400864
40	8.079595
41	7.884480
42	7.018279
43	6.512172
44	6.832181
45	6.660590
46	6.265224
47	7.093252
48	8.139427
49	7.229798
50	6.964013
51	7.200625
52	7.582644
53	7.041844
54	6.856301
55	6.739029
56	7.656167
57	7.967862
58	7.904003
59	6.827168
60	6.677292
61	7.383895
62	7.150556
63	7.050800
64	8.016006
65	7.933429
66	7.534507
67	6.581167
68	8.186922
69	7.289957
70	8.388409
71	7.397499
72	7.697490
73	7.714180
74	7.587426
75	7.433623
76	7.153696
77	6.683774
78	6.466889
79	7.584412
80	7.044160
81	7.862893
82	7.397815
83	7.498560
84	7.029179
85	7.693183
86	7.583814
87	6.224755
88	6.608448
89	5.866698
90	6.467331
91	5.969810
92	6.347831
93	6.590705
94	6.468082
95	6.580308
96	6.569124
97	6.168633
98	7.007405
99	7.492635
100	7.550692
101	7.235288
102	6.602308
103	7.120292
104	6.960730
105	7.758898
106	6.871176
107	8.002877
108	6.876132
109	8.506978
110	8.172950
111	7.788432
112	7.991680
113	6.877566
114	6.062393
115	6.090132
116	6.474735
117	6.421160
118	6.727292
119	6.140996
120	5.663961
121	5.999716
122	6.101808
123	6.214228
124	6.210909
125	6.224956
126	6.757706
127	7.217353
128	7.160373
129	7.905702
130	7.546446
131	7.136784
132	8.048761
133	7.403917
134	7.959050
135	7.486243
136	6.564064
137	7.543009
138	7.287261
139	7.579398
140	8.275949
141	7.579217
142	7.811597
143	7.581074
144	7.529949
145	8.142270
146	6.129859
147	7.781331
148	6.879690
149	7.677332
150	7.373973
151	6.718072
152	6.743479
153	8.569856
154	7.942107
155	7.300794
156	7.747808
157	8.243943
158	7.603877
159	7.800343
160	8.160492
161	8.452957
162	8.293436
163	8.474267
164	7.791089
165	7.696791
166	7.909935
167	7.897952
168	8.454523
169	7.546894
170	8.055592
171	9.126919
172	7.884283
173	8.006001
174	7.931337
175	8.134331
176	7.421446
177	8.584926
178	7.894117
179	7.348910
180	8.078356
181	7.576367
182	8.321589
