1	60.746556108	60.2259060113	21.8146030354
2	54.3541373416	24.5552476436	0.967848340695
3	48.1937920199	26.30646617	1.42722941826
4	57.1802435235	27.6747386157	0.89392875383
5	52.3104284012	28.8866838348	1.3945483597
6	74.2618901068	29.1059743594	0.591763385636
7	84.2973719104	30.443328656	1.34128441049
8	47.1256914528	30.3878444401	0.879888812216
9	68.7186370112	30.19149	0.144426104622
10	63.6766272291	31.6682256418	1.30843953078
11	52.7399212861	32.6905344466	1.62467755968
12	43.0668581627	32.8071483431	1.08757394563
13	68.789198976	35.4004425399	2.43191976253
14	50.4005195948	37.0958686336	0.444517597272
15	63.8150329571	37.399762088	1.61578543535
16	29.4820430952	39.7614464564	0.706465594682
17	43.2101655826	39.195770439	1.73271682507
18	80.7821833947	39.5618242103	1.50905761002
19	93.5014691004	39.4710619996	1.39604731775
20	55.588892444	39.7021951871	1.68518110347
21	60.1847514939	40.6057825374	1.00694444444
22	33.3752410976	40.9387556098	1.22740199184
23	64.049196107	41.7962306988	1.29188872499
24	60.880431673	43.0412315856	0.917959298306
25	70.6170371651	43.6419489191	0.952656000123
26	29.7599160195	44.5424928914	0.852723790833
27	36.0862632381	44.2143320149	1.16650498891
28	85.5975329775	44.0036740119	0.372012147335
29	81.0874232913	46.3733650257	2.44390437445
30	26.4448154446	45.321460573	1.17953837147
31	45.1973736991	45.4883445007	1.40746130291
32	74.5862785473	45.9217601749	1.76785844782
33	56.6669155138	45.9365143548	0.531746946519
34	63.4751765202	47.2284624292	3.35166968976
35	36.2812628153	47.2213839546	0.56521206255
36	42.8219423632	47.5547856561	0.806964820782
37	70.5274289068	49.8706398718	1.34274544431
38	24.497888078	50.8160565164	1.43847516652
39	60.4842619323	50.8926632713	3.38097048672
40	37.1910849671	51.1619828848	2.02903576655
41	40.4783196093	51.5427427063	1.37996796525
42	32.1528172478	52.3649666402	2.33553900862
43	46.6295664312	53.8276876857	0.849270830276
44	67.5625150929	54.2554292377	2.58756608648
45	101.81456131	54.5473144048	0.353541984976
46	81.0096244017	54.5598384372	1.77748196788
47	74.5515746266	56.8011186735	1.15744642213
48	85.9497976609	55.5701121888	0.537334178697
49	23.0171881887	55.2338371509	1.34881066492
50	26.798088758	55.9668551555	1.08052992799
51	61.871998117	58.0794652696	2.51230120193
52	37.5962541939	56.8523026531	1.16372928666
53	96.5787005554	56.4276299106	1.8616875891
54	42.0843579819	61.2636085965	0.983919382504
55	68.6495545015	61.530391476	2.72343312185
56	47.9005407418	61.1713594584	0.974608750447
57	79.1248641136	60.7466257699	1.66554810629
58	92.7595161519	59.660899692	0.994354142693
59	74.4767722704	64.1256761904	4.83381800759
60	84.4525515288	63.0739375959	1.49102008753
61	28.9650349179	63.8923106208	1.83711704779
62	89.9271863198	64.5817057836	0.368369387517
63	61.9702526349	66.5925509449	3.44866632374
64	45.3239413083	67.0745951504	1.24514374514
65	80.516451253	67.3316983082	1.87882126761
66	50.0777704676	67.5320575415	2.60149614659
67	96.2280855741	67.7667480919	1.05712982293
68	37.2407253844	68.3997161773	0.545386041264
69	41.9575167224	68.5469134379	1.40652027216
70	68.8794943955	69.0996329388	1.63106125845
71	75.3765136112	69.4623824598	3.47888199566
72	55.7640790152	71.0131211462	3.65162128986
73	22.5276547879	69.8689514162	1.06840626313
74	89.9949349876	70.3278220598	2.17153383179
75	62.487402396	74.9420979665	1.38869191591
76	80.6232780066	73.5704894033	2.40207901757
77	40.4698491445	73.6831328549	2.07701286604
78	48.7425116064	72.8596624546	3.31677399933
79	74.3084608456	74.1273222426	2.68649567059
80	44.6996519638	74.4246047481	0.33830308903
81	26.8606934067	74.3099724784	0.819621586695
82	86.4729837175	75.7249805658	2.71101725339
83	89.8894764266	76.6514114301	0.681729649333
84	79.0194666928	77.3575707554	0.965266285688
85	99.7534642263	77.6523917911	1.93293973135
86	75.5674753898	79.128838062	1.54740002656
87	50.6561003706	80.2161077471	1.86003577811
88	46.7938283744	79.6867993818	1.38284806694
89	93.9104152954	80.3322996614	1.841238018
90	56.3571945257	79.9455149113	0.903887503684
91	29.5494208656	79.8770069234	0.626922385189
92	39.0247258214	80.7297165714	0.286661255411
93	26.150346235	80.1804895594	0.389041449205
94	35.7618674489	81.6208403713	0.736972768223
95	83.7636170222	80.5634576547	0.766699286817
96	80.3507351466	81.6495986603	0.713056691792
97	46.5159196291	82.940062731	1.76113538978
98	78.3222344996	83.2939259786	0.874255651488
99	62.8007395306	83.6090542657	2.22696460264
100	57.8555171766	85.1005984444	0.884898088023
101	96.3847690038	84.1806080496	1.32433509699
102	88.5277215129	85.9907736593	2.50159147523
103	40.4495004955	85.2487675745	2.72178728383
104	68.4590510834	86.5776059037	1.8477335771
105	36.8796886762	89.0084984252	1.03344867935
106	46.1830884873	88.8385901618	1.82145779951
107	63.1707052401	90.0968487542	1.71016289927
108	75.8136523558	88.7969973567	1.14203456388
109	79.7145844868	90.1527031239	2.47414047669
110	32.7236841525	89.8976412958	1.10858192628
111	83.9307672558	92.6497277607	0.780800053994
112	59.7548001351	92.3472971959	0.341868857494
113	74.2860068272	92.8337461981	1.05894499596
114	56.1869633046	94.5453870495	1.35737912678
115	62.5779099821	94.8953452957	1.69292246468
116	48.0242990324	96.8260532122	0.593470392253
117	42.6407220976	97.3988301583	1.36354817773
118	54.1569636102	97.9876497302	1.02818998421
119	66.0310478571	99.285363932	0.460886769481
120	59.981683034	99.1464390638	0.466257801664
121	76.3813374287	100.727122802	1.03192015175
122	56.4931417677	102.183162001	1.05147683692
123	65.3299215577	103.205768588	0.857198738667
124	69.2143914992	103.631513736	0.471534746143
125	40.9630934645	29.7333807485	1.8369690574
126	54.641197926	56.5003546233	2.97361659075
127	33.8195278347	56.5810688351	2.33851844798
128	76.3896900946	95.4262650376	2.3188178605
129	61.8661367089	24.4437433881	2.27419989192
130	76.9740230008	32.9873452466	2.45202487961
