374	0
413	1
370	2
380	3
413	4
461	5
451	6
495	7
590	8
601	9
620	10
602	11
635	12
598	13
626	14
619	15
627	16
664	17
606	18
674	19
665	20
568	21
677	22
666	23
699	24
707	25
719	26
746	27
770	28
734	29
756	30
745	31
779	32
780	33
781	34
765	35
795	36
764	37
781	38
786	39
787	40
790	41
799	42
802	43
780	44
809	45
811	46
817	47
829	48
814	49
847	50
837	51
838	52
826	53
822	54
831	55
854	56
835	57
832	58
836	59
830	60
827	61
861	62
843	63
849	64
851	65
860	66
856	67
850	68
866	69
870	70
855	71
858	72
852	73
844	74
845	75
874	76
862	77
869	78
867	79
868	80
864	81
878	82
883	83
880	84
879	85
883	86
871	87
857	88
875	89
872	90
873	91
882	92
875	93
881	94
877	95
875	96
883	97
