plant	t	id	layer	m.vol	n.vol	m.x	m.y	m.z	expr	d2t	circ	age
2	44	1068	L2	157.905816212	0.19419824	43.0703334831	64.0796519425	44.6344022272	24.822811	2.68674130345928	2	8
2	44	1074	L1	206.060152291	0.04312778	28.0687647931	59.230254941	44.4812637567	7.3171353	4.92041090827323	3	20
2	44	1077	L1	172.158966863	0.08477689	32.6482633677	75.1800938956	44.5350087902	12.454919	5.47597412957969	4	12
2	44	1081	L1	181.772073144	0.064568445	46.6887509457	31.0561013191	44.7582614335	8.488534	6.15881609797491	4	16
2	44	1090	L2	288.282182567	0.405894	49.9420669493	48.7152486668	45.5923764998	30.19884	2.45836606634296	1	20
2	44	1091	L2	284.097262166	0.46467102	47.2286407959	54.6475256268	45.8067059957	29.5599775	1.56826488676891	1	20
2	44	1094	L2	342.408633172	0.165241	56.0556688416	47.5769390158	46.1779614287	6.7247777	3.29993138449174	2	24
2	44	1095	L1	132.363371002	0.099810004	31.4967752082	70.0094553073	45.2033201426	14.840685	4.90875856385528	3	0
2	44	1100	L1	232.856963562	0.46491745	33.6500048276	48.0023517664	45.850625274	63.935368	3.81034063809288	2	40
2	44	1104	L2	191.973510409	0.035611223	51.4482244762	68.8439598171	45.7995048669	8.5986185	3.00806468501951	2	0
2	44	1112	L2	245.811345813	0.4268418	49.4287509464	61.45115639	46.6839000716	33.894592	1.58813599430498	1	16
2	44	1115	L2	288.026869121	0.46479423	54.0524365135	57.8611089316	47.4206563345	24.473798	1.90442839591452	1	16
2	44	1122	L1	178.37529425	0.36831123	33.4039238601	57.9167261185	46.9411602729	76.68284	3.1719695021322	2	0
2	44	1123	L1	123.793719676	0.10572467	32.7524315134	66.9035376287	46.3239404655	18.181744	4.11839749739219	2	0
2	44	1125	L1	187.377868376	0.29684234	39.3793028033	39.7384804633	46.3868902823	65.02694	4.44923395265287	3	8
2	44	1126	L1	183.03753979	0.436946	35.9701198953	52.8770188277	47.7469001861	114.19456	2.83106877752114	2	16
2	44	1128	L1	144.296499468	0.27601779	33.0556128091	62.2618168335	46.9110067691	84.352264	3.60647682359586	2	0
2	44	1129	L1	137.991367404	0.27207467	38.293230534	43.65277173	47.0589370137	62.07987	3.71867525615475	3	8
2	44	1130	L1	201.364604997	0.24126913	37.1112543532	73.5103387045	47.285481652	44.600266	4.44211855670665	3	0
2	44	1133	L1	183.359456744	0.4683677	39.4504169738	47.7985492767	48.2265096698	124.44852	2.90000699098417	2	16
2	44	1134	L2	251.783460339	0.198511	60.1001606156	54.5788472468	47.4230019828	17.783848	3.22434943358456	2	24
2	44	1135	L1	265.636989944	0.040663335	63.3417627754	37.0440387284	48.2479325762	4.436366	5.71919705313013	4	12
2	44	1137	L1	205.593927737	0.4323868	43.7593450008	42.8831521903	48.8075081479	82.62446	3.40303806935304	2	32
2	44	1141	L1	240.161148242	0.42339158	38.0339131538	66.9954213714	48.6315937589	58.071564	3.16141414683841	2	28
2	44	1144	L1	77.915003444	0.03585767	57.3448540244	33.9961701471	47.8528015614	11.731962	5.68222399824351	4	0
2	44	1146	L1	191.773699886	0.08687167	55.8740851037	36.9769968125	49.1565504962	10.059569	4.86042791148666	4	0
2	44	1147	L1	198.478452996	0.46688902	39.154417348	55.758349958	49.5555671042	101.110306	2.05098379453168	1	16
2	44	1148	L1	131.41982131	0.3924628	37.4607860034	61.0810217804	49.0411696156	111.23581	2.6180511911622	2	24
2	44	1150	L1	187.988400531	0.21662468	52.9410859142	40.8994832608	50.2737588541	26.634611	3.7386669382198	3	16
2	44	1152	L1	238.207445349	0.5947937	43.3258638744	49.8808338672	49.8397157452	115.0653	1.93753841533634	1	16
2	44	1154	L1	161.968630182	0.2367099	43.0925300763	76.7042416912	49.216656164	41.51532	4.44030358524894	4	4
2	44	1155	L1	127.645622539	0.10658722	48.0488489271	39.844946651	49.0538907962	23.494705	3.89986705181171	3	28
2	44	1157	L1	71.9206877495	0.14552546	39.9061048454	71.5939705499	49.1993410979	56.85846	3.71258503120879	3	0
2	44	1159	L1	261.218957265	0.58456624	44.1524926688	68.4655094404	50.5613211308	98.42928	2.66828302956776	2	20
2	44	1160	L1	164.743776337	0.20393279	44.2440980298	73.4767723566	50.2024694803	39.29029	3.6850633757036	3	4
2	44	1162	L1	305.488088727	0.80784494	42.8910527012	61.5666670991	50.6564988938	139.0489	1.64448412888482	1	20
2	44	1164	L1	120.63005306	0.042265225	61.1191552553	39.8957921158	50.610216365	10.087463	4.89911582868818	4	12
2	44	1167	L1	191.240871824	0.24915534	57.2010235683	42.4902138683	51.7510268322	32.34154	3.785718724971	3	16
2	44	1168	L1	261.862791173	0.5715047	48.5012640508	44.7119279242	50.4305896829	96.68736	2.69172827797199	2	20
2	44	1170	L1	275.905030717	0.22438768	66.3974846236	44.975419169	51.4447882675	21.737864	4.77132918254893	4	4
2	44	1172	L1	174.379083787	0.5553626	43.9562379475	56.0241884973	51.3614527944	150.8477	0.882860754164587	0	20
2	44	1174	L1	202.263752351	0.3076859	50.1997715082	71.2559012315	52.0539453407	52.018337	3.18288151933206	2	8
2	44	1175	L1	218.348499465	0.31692758	50.3564705783	75.5418301608	51.5051401217	50.861607	4.02677993533761	3	8
2	44	1177	L1	193.483189917	0.17534523	58.7513398857	47.093825237	52.5718550561	21.687817	3.34545586135471	2	4
2	44	1178	L1	128.000841247	0.03585767	70.6304194094	49.4899336759	51.6222525965	10.340209	5.25145851209453	4	0
2	44	1179	L1	252.060974954	0.29733524	57.5574938207	75.9894036175	52.2570319628	24.50365	4.74701173761537	3	20
2	44	1180	L1	177.642655665	0.593315	48.7769325371	57.2400919066	52.6625737763	152.47287	0.352636507775446	0	8
2	44	1181	L1	180.884026374	0.479088	52.7266941074	47.0043041676	52.5521559086	113.33659	2.43596869749963	2	20
2	44	1182	L1	215.295838694	0.49609268	48.5610802893	66.3247040006	52.4322626715	104.94394	2.01529792149035	1	20
2	44	1183	L1	82.0999238455	0.1258099	62.4158892818	44.3468861012	52.3113474397	30.174171	4.32038191601044	3	4
2	44	1184	L1	168.329265169	0.58912545	49.0742376045	61.5816943692	53.0583706636	148.46194	1.03567394716704	0	8
2	44	1186	L1	198.611660011	0.40786558	55.1443612931	52.0254510413	53.3955255624	76.478226	1.93470164490176	1	20
2	44	1187	L1	171.126612494	0.48722067	48.7852651287	52.9603125321	52.5009976992	141.25737	0.96590226980247	0	4
2	44	1188	L1	188.643335023	0.4065101	59.3928007346	53.1088696229	53.9167993701	78.2497	2.60270645115802	2	20
2	44	1190	L1	206.39316983	0.48118278	54.1602164105	63.2313356727	53.5158269194	98.45991	1.92549161218079	1	12
2	44	1192	L1	132.030353464	0.1590799	62.7901142646	49.4506433913	53.3509525886	31.72485	3.8447437938589	3	4
2	44	1193	L1	156.140823257	0.08391434	68.0541076634	51.8543766884	52.9434184483	11.52422	4.71106895124838	4	0
2	44	1194	L1	183.47046259	0.06666323	69.6504967497	57.6905473662	52.9361127055	8.236584	4.74375607366795	4	0
2	44	1195	L1	231.957816208	0.33343935	57.5200527782	71.2790788633	53.6108507027	32.651176	3.72423985601533	3	20
2	44	1196	L1	135.782351065	0.4468038	49.5306904014	50.1120405373	52.2766065506	137.45715	1.55952849189589	1	4
2	44	1197	L1	190.008706931	0.48586524	57.4479117555	58.4943055611	53.6115469742	131.80972	2.21981216135917	2	8
2	44	1198	L1	195.74770918	0.4594957	55.2688728059	67.0641487731	53.8296693536	114.423256	2.78903397760319	2	12
2	44	1199	L1	141.077329929	0.065554224	66.7135939426	60.5437900339	53.8598080797	7.530078	4.44842220131004	3	0
2	44	1200	L1	176.166277911	0.35488	60.6888397399	61.9054244745	54.1863336512	51.69087	2.9031193572046	2	20
2	44	1201	L1	139.489946328	0.44606447	53.5152697153	57.8242577903	53.9246245311	138.01515	1.41193330364152	1	8
2	44	1202	L1	288.537496014	0.4152589	62.3965670278	66.0890516964	54.1609357727	38.401245	3.71265691454291	3	20
2	44	968	L3+	243.047300243	0.3327	45.6064123163	59.2794367674	40.2787172082	18.559797	2.71076131332179	2	28
2	48	393	L2	248.173553854	0.047309894	37.8563870933	32.0628530092	15.2286637819	9.438741	3.45861275069581	2	0
2	48	411	L1	260.552976692	0.24813986	20.9246593915	34.0335752579	14.4257632642	22.632889	5.28706217896598	3	16
2	48	413	L3+	268.908573864	0.04393814	45.4842551783	42.0629939839	16.472245076	7.913661	2.10772466332563	2	0
2	48	418	L1	241.28583186	0.30408987	32.6137351544	23.404872101	15.0625915339	45.23061	5.1924248927613	3	12
2	48	437	L3+	266.116531566	0.23886755	40.7149641203	45.054724834	17.4704281992	18.450638	1.91229823573316	2	0
2	48	438	L2	294.447549005	0.14688194	34.8890485896	37.4532265231	17.0047359618	11.049067	2.39565096156396	1	0
2	48	449	L1	103.685364912	0.03434972	51.5279571431	16.1130642318	16.1172161172	10.49693	6.62347738509533	5	4
2	48	462	L1	119.09292186	0.093460746	20.9311645656	38.6757612482	16.5703271996	29.603012	4.85856851748425	3	0
2	48	470	L1	134.900808403	0.20715201	27.180852294	31.1452300771	16.6492680605	58.534264	4.33657512418773	3	0
2	48	472	L2	262.051646455	0.192189851	44.4527994015	32.3348941037	18.5521013649	18.0076435	2.97311914872726	2	0
2	48	477	L1	141.388200802	0.24097489	31.8628145811	27.4936169205	17.0970901081	60.159	4.12537111887891	3	12
2	48	482	L1	114.227377561	0.06996385	41.6768134543	22.6425210545	18.197970999	17.5406	4.7233776425497	3	32
2	48	487	L1	170.324845063	0.033822887	49.8833085457	19.1345015859	18.1313063314	8.841123	5.83667785968056	4	4
2	48	493	L2	131.256782609	0.029924298	50.1303838314	28.7016594778	18.3400361737	8.140846	4.24831670843131	3	0
2	48	504	L1	169.914250608	0.29313168	37.451947007	26.0202131217	18.6745733562	76.76327	3.99112416838848	2	36
2	48	506	L1	94.6009625808	0.12570313	27.3291185194	34.3119229075	17.9514581486	58.280697	3.80439239491576	2	0
2	48	515	L1	127.120043468	0.098623745	24.6450466763	38.1766134325	18.5840514872	32.453827	4.10199302717659	3	0
2	48	526	L1	153.572591273	0.11917035	46.8504283994	23.0651476967	19.7425078253	30.960062	4.62146890733277	3	20
2	48	527	L1	151.622267609	0.31294072	33.1754706229	31.5572703172	19.5189971148	117.040764	3.10949545442456	2	20
2	48	529	L2	132.303798471	0.032347746	51.5559067775	33.0017339345	20.302071864	12.638433	3.61001065410451	2	0
2	48	530	L2	154.044774897	0.029397462	32.4101027052	54.9977486833	20.7136669554	7.4516206	3.7094648406116	2	0
2	48	534	L2	219.575650018	0.278591	41.9788929642	38.8370697176	20.6238555288	35.35388	1.67042794428091	1	0
2	48	542	L1	144.878253675	0.28449157	29.809631675	37.0154384923	20.7375806126	113.57575	2.78593159129579	2	20
2	48	548	L1	198.799570562	0.36920682	42.4267421376	27.1254698508	20.95404664	105.28323	3.38971973469838	2	24
2	48	550	L2	221.669681742	0.17649015	33.1915806881	47.4298085401	20.3083653131	13.84386885	2.48693027559455	1	0
2	48	551	L3+	158.520254464	0.046466954	49.5881027708	49.4882567148	21.4187244513	9.829923	2.68067600827024	2	0
2	48	555	L1	196.572095641	0.4429639	37.3765498543	33.0530576293	21.749291706	112.30135	2.36482961074127	1	20
2	48	561	L2	145.124610348	0.09957205	38.1184818116	49.1184390301	22.1842296151	16.339651	1.73352529029458	1	0
2	48	568	L1	148.183539043	0.2519331	27.4992052676	42.5502656577	21.552310123	88.16013	3.09616804232113	2	4
2	48	570	L1	96.0380431756	0.026868647	23.6543680891	58.907258107	21.7509983353	12.047056	5.36535490049011	4	0
2	48	576	L2	244.006020129	0.15236104	55.5505358589	37.9099935807	22.7218933852	10.626481	3.45548594505684	2	0
2	48	577	L2	206.221065348	0.047520626	36.8282697097	56.2361737609	22.7581839171	6.90022	3.62623098350858	2	0
2	48	581	L1	158.376546404	0.15193957	51.4534542593	24.1392860464	21.8317536885	31.241129	4.5902832095756	4	20
2	48	589	L1	185.79399118	0.38596022	33.3357554206	39.4323579935	23.0675561302	92.54834	1.98015313759654	1	20
2	48	590	L2	248.132494408	0.3290619	44.7468928415	45.6210197876	23.6132629072	33.693554	1.38075035016344	1	0
2	48	591	L1	141.162373851	0.21494918	27.353059691	47.1407206568	22.7412801852	82.5596	3.11359322957919	2	4
2	48	595	L1	253.069892737	0.13708279	61.5492085187	26.4905681631	22.9443411712	18.589426	5.75877195120749	4	8
2	48	596	L2	287.508502705	0.39175543	49.2999323592	41.4505500669	23.2401895136	35.82154	2.31930896052326	1	0
2	48	605	L1	76.5553362552	0.08229182	57.2113546749	25.8182531482	23.0780598301	34.32122	5.12292125293262	4	8
2	48	608	L1	179.532425731	0.115377136	53.255555492	28.6080112622	24.0116662409	22.254675	4.07506885332622	3	8
2	48	610	L1	146.038183012	0.08871922	26.1702873268	56.0005465461	23.6086464304	13.684045	4.51713396232325	3	4
2	48	613	L1	133.33028461	0.08871922	27.3382091438	52.2575945493	23.7267704424	18.17689	3.72781637410451	2	4
2	48	619	L1	165.182149506	0.36488676	46.9400949002	28.8103370016	23.4129552943	113.455315	3.30378993148456	3	24
2	48	622	L2	207.134638012	0.17195934	43.3722419558	58.1321809348	24.8432064934	14.104652	3.47507042571977	3	0
2	48	624	L1	136.625305116	0.34634215	31.8381029324	45.1697907721	24.3140495868	118.369774	2.20884935544596	2	28
2	48	626	L1	138.472980167	0.0366678	66.3020809333	30.9053890319	24.7382142801	9.612063	6.01392232061285	4	4
2	48	632	L1	206.149211318	0.062904246	27.8243210935	61.661589552	24.5490575813	12.809047	5.21429330317119	4	16
2	48	633	L1	125.426341338	0.3812187	43.6948709075	32.138618427	24.0905600451	139.00652	2.3435712002237	2	8
2	48	639	L1	197.885997899	0.36362237	49.6348440021	33.7026018034	25.9416642938	73.672874	2.65080650899268	2	24
2	48	640	L1	167.902337775	0.42094216	43.0650521954	35.1190830215	25.0438812715	140.41257	1.69095918267617	1	8
2	48	646	L1	163.662950021	0.40461022	36.0280343728	45.1974742282	25.6640529086	143.2644	1.27841691616451	1	0
2	48	649	L1	137.200137354	0.1347647	57.6585469455	30.7627546205	25.5618574917	27.981018	4.61719979751714	3	8
2	48	650	L1	172.162255252	0.4918543	38.2270292619	38.9766083856	24.8401210731	145.12819	0.769165852741105	0	24
2	48	656	L1	131.646847342	0.18397121	31.432142253	51.8991929973	25.3236945792	75.52159	3.04082880286125	2	0
2	48	660	L1	180.312555197	0.5670865	43.2606379697	39.5773789259	26.6099040458	153.47815	0.839013559020772	0	12
2	48	661	L1	126.24753025	0.3370698	39.1859963074	44.5084425446	26.7796724522	138.04234	0.70908382154479	0	0
2	48	663	L1	162.390107208	0.032979947	63.4607539136	33.1632410649	26.4734782258	10.134181	5.32257291164808	4	4
2	48	664	L1	193.975085709	0.34149525	54.2457201886	34.5409099987	27.1020504212	84.539024	3.29178021979338	3	24
2	48	668	L1	227.767009408	0.22474833	32.1928763073	58.7533769428	26.9817611372	42.324707	4.20231907505088	3	4
2	48	672	L1	171.741395935	0.06585453	60.1439865867	36.1053306232	27.6357303362	11.828805	4.41942737507306	3	0
2	48	677	L1	115.243598838	0.17090568	34.3942081674	50.7718957272	26.6391051966	74.83397	2.19316021079432	2	0
2	48	678	L1	99.1072367316	0.23602264	38.6074310534	49.9648809663	27.8613219917	95.609795	1.79607857408445	1	0
2	48	681	L1	146.869636785	0.4053478	48.2410459049	39.640667605	28.2987348247	136.61308	1.75868121953304	1	12
2	48	687	L1	90.197337044	0.1473034	34.9102406336	55.9862635164	28.1251316621	49.713722	3.34249452640606	3	4
2	48	688	L1	133.135252243	0.07143899	57.7751975605	39.0711546872	29.0804639184	14.747773	4.02547800802341	3	0
2	48	689	L1	188.062525547	0.41030005	52.5154864019	40.2796886885	28.7122555561	131.84723	2.63740537785526	2	12
2	48	692	L1	169.298358924	0.50355005	43.8365430901	44.0461087704	28.6423511715	154.22348	1.01657612081479	0	12
2	48	693	L1	169.596039905	0.2898653	39.5384455445	53.2589312372	28.959543304	95.64091	2.64893705799946	2	0
2	48	695	L1	220.571341573	0.4603495	43.6397532316	49.1610238562	29.7705993251	104.541954	1.81885106538344	1	24
2	48	696	L1	175.426481175	0.20061924	39.6964129627	57.4286043157	30.0389925675	43.67856	3.39777010816704	3	8
2	48	697	L1	199.918440454	0.42621052	49.3517012105	45.3968692379	30.063242048	96.08555	2.08282613851276	1	16
2	48	698	L1	184.603267258	0.23402065	38.6605521371	61.2548911017	30.2518314152	38.119854	4.27152145715961	4	8
2	48	700	L1	153.18252654	0.043411307	62.4458191888	42.1071571264	30.1633634216	7.6480594	4.9832598024239	3	4
2	48	706	L1	173.722514184	0.27911782	56.0941237625	43.6493063531	30.5677823763	59.16058	3.5542140934712	2	24
2	48	709	L1	189.222454884	0.3882783	50.8272969321	49.351953313	31.678616525	115.70369	2.8314579722703	2	16
2	48	710	L1	201.581347999	0.28817943	45.8764699627	54.3522553861	31.2909079878	55.956444	3.07177566476095	2	12
2	48	714	L1	149.34346838	0.18618393	59.7440564912	47.093174617	31.9085613839	38.887173	4.41824096110101	3	0
2	48	715	L1	119.144246167	0.13602911	56.3585089056	48.9145216496	32.3210315125	45.236694	3.92844499992794	3	0
2	48	716	L1	228.947468468	0.29281557	46.3039702015	59.0850108127	32.415853277	48.178623	3.9988657884336	3	12
2	48	722	L1	231.575272984	0.26478789	53.6631260227	53.6816928232	33.2158593632	38.2406255	4.06784736255622	3	24
2	48	729	L1	75.2722285813	0.09967741	52.0180525076	57.8959862268	33.5407121987	26.528385	4.60741473042057	4	0
2	48	730	L1	176.555615928	0.123279676	55.042286242	59.5060261212	33.8395596239	31.879263	5.26496426695257	4	0
2	52	1000	L1	154.898069963	0.1560884	60.9976742089	38.3426470064	38.7757830857	25.111687	4.03861680798072	3	12
2	52	1004	L1	189.512785605	0.6395908	45.6129769022	47.122358956	39.0080976354	158.52745	0.373474163571612	0	16
2	52	1005	L1	142.988826961	0.38427478	41.1517313488	52.0762979782	38.5306365567	130.09468	1.56620208237455	1	4
2	52	1006	L1	186.552170055	0.027749049	67.0888157509	41.0930094478	39.2043144057	7.080366	4.83121295328266	4	8
2	52	1008	L1	196.168605526	0.36321524	41.0821829339	61.3570496534	39.7078200457	80.10561	3.33788902528503	2	4
2	52	1009	L1	216.280757025	0.42292523	57.2221387635	42.3317676711	39.9870729791	74.77536	2.66901106400688	2	28
2	52	1010	L1	109.743117758	0.2572981	40.2814514603	57.7416137837	39.2080052411	97.08844	2.76790284525498	2	4
2	52	1013	L1	205.940862867	0.23078784	41.2218002955	65.8044572878	40.3106036044	34.888523	4.34229828507242	3	12
2	52	1014	L1	219.196852041	0.24020271	39.9509010193	69.8420563131	39.8334040545	31.866133	5.2482829995558	4	12
2	52	1017	L1	162.266218437	0.49948287	50.7060580848	47.5561508357	40.6893446488	126.35794	1.6116613882503	1	16
2	52	1020	L1	188.310731171	0.6114701	45.9996903109	51.9193737409	40.5062043885	144.02429	1.36449232225511	0	16
2	52	1022	L1	207.465691177	0.476689	55.1741378048	48.3078563358	40.9149789978	126.41689	2.46964689596406	2	16
2	52	1023	L1	258.274751275	0.54606164	45.6111377747	57.2893590192	41.1021650896	100.93695	2.50290327654549	1	28
2	52	1024	L1	146.750812134	0.073708415	60.6743586853	47.2867471635	41.4300284094	13.957997	3.72090283930582	3	4
2	52	1026	L1	230.794451301	0.4914307	51.6517590986	53.6113701062	41.816565646	99.09684	2.37979926347762	1	20
2	52	1032	L1	203.458843064	0.32766175	58.7087620292	52.0498141404	42.5637621617	48.570896	3.42951301478206	2	28
2	52	1033	L1	247.022186158	0.36978087	47.7472555465	62.9523295079	42.0420876838	43.266792	3.89224111319162	2	16
2	52	1034	L1	280.768751375	0.37597483	48.0995890255	68.0710795222	42.4431631397	38.798878	4.88709707725227	3	16
2	52	1038	L1	231.695992126	0.51484394	53.0999528462	57.973592477	43.039180446	102.062225	3.32942448986069	2	20
2	52	1044	L1	178.471693027	0.21914315	62.4142953081	55.8426485874	43.3887461683	30.17384	4.51966972637854	3	4
2	52	1045	L1	206.775622891	0.15447797	57.3165666966	68.9248414469	43.3627059627	21.605297	5.7443825463597	4	4
2	52	1046	L1	172.416900323	0.17764346	57.5190545616	62.4823190265	43.9971825527	28.246593	4.77764624300171	3	0
2	52	1047	L1	143.122388565	0.17454648	58.8537905055	57.7068906779	43.6656720323	38.418415	4.36817015786641	3	4
2	52	1048	L1	95.1069920122	0.11285439	54.1240271912	67.0981919612	43.5416301713	24.621164	5.27874268579653	4	4
2	52	1050	L1	98.4349019726	0.13626765	53.2880405189	63.0447776155	43.7064616419	29.469814	4.36856304299073	3	0
2	52	766	L1	109.731987624	0.10579325	20.2248661388	39.8662494144	24.8163254506	29.724678	6.44644548219551	4	0
2	52	779	L3+	293.011898387	0.4651682	42.3189860852	50.9572594913	28.1591809636	24.366766	2.56595465922152	2	4
2	52	783	L2	236.025614115	0.07519497	39.88881863	37.6282640401	27.1198429468	9.209206	3.64779435307455	2	4
2	52	786	L2	627.617106212	0.45327577	49.7986433892	48.1630556265	31.706866438	28.401266	1.97741332843228	1	4
2	52	804	L1	128.797906561	0.13317066	23.5326471191	38.5962585826	26.6984745175	26.744022	5.54600534273211	3	0
2	52	808	L2	330.331236505	0.13986017	36.8848011701	43.4099385859	28.6026224465	12.503029	3.18207634972719	1	4
2	52	811	L1	239.386914476	0.2878964	34.7844189147	28.4042057865	27.8343924029	40.65311	5.10158476966363	4	16
2	52	816	L1	128.130098542	0.1189245	21.8732984941	44.1626901046	27.5684259564	23.20614	5.66154172627979	4	4
2	52	828	L1	154.608686488	0.2383445	28.9079681374	36.3983754075	28.6385425582	55.566277	4.64533705396097	3	4
2	52	838	L1	169.868099718	0.28380835	33.9836461836	32.8744585513	29.5709010217	56.625378	4.35232805822406	3	16
2	52	839	L2	207.176307702	0.21307306	45.8012465917	37.0798147493	29.7871844465	28.048563	2.85338548088589	1	0
2	52	855	L1	134.8972198	0.21493125	28.8763264481	39.8743938273	29.7798223034	51.190826	4.08658051770592	2	4
2	52	856	L2	223.993939643	0.151009335	33.5066330406	54.9501709502	30.2159242093	14.69524	3.70926542402136	2	0
2	52	865	L1	108.429761987	0.033819154	55.0588001221	21.5134211113	29.2533431749	8.010992	6.21157924473383	4	8
2	52	866	L1	181.343267508	0.15200037	25.9152032292	44.0674796545	29.9766417018	26.300537	4.60540867121264	3	4
2	52	887	L2	126.87239344	0.119543895	49.051635076	40.6024379589	31.8732655529	17.523233	2.24807687736466	1	0
2	52	888	L2	117.656642781	0.05376378	36.6408597461	50.9403825568	31.2692028727	13.359431	2.75717542107097	1	0
2	52	891	L1	154.374953682	0.099723145	44.3485864809	28.1886885026	31.5948729136	20.453356	4.36663404543203	3	36
2	52	892	L1	136.188315303	0.23735347	39.9587547555	30.421949091	31.2821925962	66.57827	3.95532686941597	3	0
2	52	893	L1	229.035890185	0.5310722	35.3658729177	37.4518372394	31.8819824895	116.669044	2.99794562145381	2	24
2	52	895	L2	332.969078179	0.4652921	44.1008072929	45.0546892151	32.1379276348	27.50788	1.68791105351685	1	4
2	52	907	L2	201.110384865	0.1475407	39.6695742476	55.9135281804	32.9474675187	18.95203	2.72369052720319	2	4
2	52	909	L1	96.7431216583	0.23425648	39.7183211353	33.520644139	32.1760180092	78.32248	3.31235373496976	2	0
2	52	910	L1	225.863802095	0.51633054	31.6556898532	43.2205593965	32.5244607494	92.12059	3.1922558849098	2	24
2	52	911	L1	218.985379502	0.409794	28.9924236248	49.0411299231	32.7741721339	69.38175	3.9178634503479	2	8
2	52	915	L1	230.137773416	0.1890404	49.9539244963	29.2396637263	33.1458849103	24.0994	3.9162682030851	3	24
2	52	917	L1	183.023917689	0.044472806	26.952785577	63.2970474807	33.3907394989	9.766016	5.41230441827004	4	8
2	52	922	L1	184.270492657	0.2701816	45.5166475761	32.4484013404	33.3145948906	94.120735	3.18457971882012	2	0
2	52	927	L1	131.613830374	0.3188663	40.6649718616	37.6612397228	33.8071844088	116.70495	2.27041981965845	1	0
2	52	930	L1	165.894642006	0.08361878	28.4722913766	59.4590373241	34.1494403925	15.506615	4.81938145156137	3	8
2	52	933	L1	182.278198734	0.310938	28.5835219402	53.9564703875	33.6838497993	68.58914	3.92665497413571	3	8
2	52	938	L2	287.936557444	0.42911921	46.6948933077	52.6039776461	34.830425419	32.8881715	1.69506968616266	1	4
2	52	940	L2	228.935718982	0.20675519	44.9536638253	65.8020488612	34.7213212671	22.787102	4.3720688293855	3	4
2	52	943	L2	184.270492657	0.024156539	44.7119293774	59.0112527664	34.4858942348	8.36924	3.03997904054313	2	4
2	52	951	L1	225.195994076	0.23450424	54.746950114	30.7752368566	35.3308630585	23.659042	3.99135778328159	3	24
2	52	953	L1	97.7448336865	0.24552953	44.2380064176	35.4465699631	35.1498760169	100.329254	2.46211321562132	2	0
2	52	954	L1	232.363800145	0.5108798	35.340394595	46.1624094214	35.0766816532	89.04009	2.31220115519637	1	24
2	52	956	L1	212.029045972	0.10443057	65.5578796915	32.2415193127	35.1446233817	15.010606	5.65401102330665	4	0
2	52	957	L1	137.457150538	0.31019473	39.0102320047	41.2288633518	34.7598001214	115.42272	1.72030175202837	1	0
2	52	968	L1	145.582148101	0.21864764	32.7434548251	59.3319713764	36.1965951119	56.68877	4.06284323160653	3	4
2	52	969	L1	252.297869507	0.25779364	33.272950445	66.7336009065	36.692996346	28.443758	5.21661023041753	4	8
2	52	970	L1	202.601822773	0.4683891	49.8340089867	35.8279497511	36.6756379218	108.25114	2.48438832434052	2	28
2	52	974	L1	187.642923152	0.615682	40.4393905673	46.2067066451	37.1819390568	141.32695	0.977308066833913	0	28
2	52	977	L1	160.819301063	0.41747454	33.4720959045	52.3305073329	35.8291596616	111.04169	2.95333165965015	2	32
2	52	978	L1	181.254226439	0.45575336	37.8302577087	52.4817780627	37.2973991722	128.02083	2.30484579026307	1	4
2	52	983	L1	104.267092004	0.10950964	60.7443574341	32.9473463584	36.4437849175	26.866375	4.6074797994929	3	12
2	52	985	L1	148.353551379	0.4519131	46.3639450181	39.2500090086	37.0935460857	138.03297	1.62668192664067	1	12
2	52	990	L1	212.585552655	0.18123597	56.3833760705	35.8518116486	37.3087323525	25.106405	3.47908125134302	2	12
2	52	992	L1	106.470858466	0.06763831	64.7374581766	35.9490388136	37.3515153955	13.637366	4.90696293910667	4	0
2	52	993	L1	123.755956019	0.1975881	35.8364545472	58.2712753203	37.6182227389	59.016716	3.26142488017751	2	4
2	52	995	L1	219.219112308	0.41165218	52.4138245269	41.2946027084	38.9208101564	77.17207	2.06379941925945	1	28
2	52	996	L1	183.469123034	0.49985453	45.5205156635	42.4212982804	37.9179110953	137.70784	0.856904185812155	0	12
2	52	999	L1	104.233701603	0.16475998	36.1622153907	64.0621348072	38.4926241348	39.74031	4.32175957589072	3	8
2	56	590	L3+	188.027313378	0.24498135	50.323756748	59.747152783	21.3487904861	22.14604	2.83183169481395	2	0
2	56	621	L2	144.958782235	0.059342712	51.8108826382	75.707115904	22.3143186501	13.452919	5.06831512032458	4	0
2	56	643	L3+	179.635427752	0.087569036	55.9897523695	56.4540692011	23.0399561248	8.0149443	2.20157820501558	2	0
2	56	649	L3+	146.921796417	0.20047432	49.1885806689	56.5095832949	23.7943905145	26.16555	2.38874493486761	2	0
2	56	654	L2	99.2499970182	0.06695322	49.7584743434	73.0555985801	23.7790966527	15.227299	4.44161706514004	3	0
2	56	670	L2	252.531959383	0.079284176	40.3672680358	62.5180920094	24.4978547617	14.93919	4.11781454831181	2	0
2	56	693	L2	311.824802736	0.04614474	59.9996715749	39.688709964	26.6987817859	18.311039	3.69912978502335	2	0
2	56	695	L2	223.165267227	0.15153585	47.054500629	64.1305773771	25.8257748	12.351474	3.21642449792495	2	0
