2	e	1	0	59.1849091250548	67.0922020741606	35.0851954707692
2	e	1	4	48.9812658578238	57.9867865316683	25.5555045
2	e	1	8	34.9238605927417	44.1490304219814	21.2244945123077
2	e	1	12	54.2527900436655	53.8134944645297	24.2352697
2	e	1	16	52.7152555166902	51.8366734639337	26.8883020465385
2	e	1	20	50.5187912792839	58.4260752816677	35.9523108
2	e	1	24	59.085023203129	52.9349078590157	40.181735
2	e	1	28	53.154551095826	57.3278454393434	46.6665732
2	e	1	32	46.1258536989562	49.8598479105802	36.0455649230769
2	e	1	36	41.9525593554388	54.4724332804758	41.0754817307692
2	e	1	40	48.7616135154983	55.5706676755577	44.7122584615385
2	e	1	44	49.2009090946341	57.1081976497755	52.6900355
2	e	1	48	44.1490304219814	43.9293849087923	29.14895021
2	e	1	52	45.9062059093883	47.0044380280914	39.2191708730769
2	e	1	56	55.3510244387474	57.1081976497755	33.7715579769231
2	e	1	60	56.4492542810718	59.3046664399393	33.4000015
2	e	1	64	57.3278454393434	62.1600740460493	33.523742175
2	e	1	68	44.1490304219814	68.5298371797306	29.59194133
2	e	1	72	61.2814874405353	58.2064320448574	29.25919908
2	e	1	76	45.0276147511167	63.2583129938888	41.0526770192308
2	e	2	0	57.3877950044864	66.972395300795	35.0851954707692
2	e	2	4	47.0044403044702	57.9867865316683	25.5555045
2	e	2	8	32.8372141038967	43.819559875819	21.2244945123077
2	e	2	12	51.9464973587177	53.7036705697457	24.2352697
2	e	2	16	50.6286128976891	51.8366734639337	26.8883020465385
2	e	2	20	48.1026746995521	58.0966058736947	35.9523108
2	e	2	24	57.3278454393434	51.2875562663928	40.181735
2	e	2	28	51.287553990014	56.0099655310723	46.6665732
2	e	2	32	44.1490304219814	48.3223202127413	36.0455649230769
2	e	2	36	42.3918549345746	52.4956122798799	41.0754817307692
2	e	2	40	48.3223202127413	57.7671387421004	44.9092303846154
2	e	2	44	46.4553231069292	56.7787259654236	52.6900355
2	e	2	48	43.9293837706029	41.8427377370336	29.14895021
2	e	2	52	46.3454992121453	49.3107318512286	40.1419801461538
2	e	2	56	55.7903177415044	59.7439620190751	33.7715579769231
2	e	2	60	53.3741988853939	58.5359014528305	33.4000015
2	e	2	64	57.1081976497755	65.0154839285381	33.523742175
2	e	2	68	50.0794957001481	68.7494849692985	29.59194133
2	e	2	72	55.9001370835308	59.6341381242912	28.88883036
2	e	2	76	47.3339097124433	63.917251809835	41.0526770192308
2	e	4	0	59.6641372618576	65.9540314671452	35.2698552123077
2	e	4	4	49.420556884202	56.9434629457889	25.77772575
2	e	4	8	32.3979198905881	41.7878263587364	21.2244945123077
2	e	4	12	52.1112320627042	50.7384390688518	24.2352697
2	e	4	16	51.7634560164919	50.1527131475899	26.8883020465385
2	e	4	20	51.0129965294329	56.5590787449504	35.9523108
2	e	4	24	59.9086967230617	50.4638793318919	40.181735
2	e	4	28	53.9233172211243	55.0215527543956	47.036943
2	e	4	32	47.0044403044702	47.3339097124433	36.6364766307692
2	e	4	36	42.28203217798	51.5072017795819	42.1679154615385
2	e	4	40	46.8946152714969	55.4608460571526	44.9092303846154
2	e	4	44	47.6084683112138	56.9434606694102	52.9201230576923
2	e	4	48	41.4583558125739	41.9525604936282	29.14895021
2	e	4	52	44.6432356721304	46.839705031389	40.1419801461538
2	e	4	56	53.6670626048178	54.9117273420258	34.58533185
2	e	4	60	55.0764635635982	58.7555492423984	34.200003
2	e	4	64	55.4974540220806	59.8903908436154	35.0475489
2	e	4	68	48.2124980252414	70.0673671539483	29.59194133
2	e	4	72	57.8220484131136	60.6225486245892	29.25919908
2	e	4	76	48.6517907589037	62.48954800678	42.0129731192308
2	e	8	0	57.4676661867301	64.7759245734477	35.2698552123077
2	e	8	4	47.2240873352452	55.6804930879276	25.77772575
2	e	8	8	33.3497229571132	41.3668368487451	21.4551931461538
2	e	8	12	52.4956137974657	51.1411244066808	24.2352697
2	e	8	16	55.1679830965216	51.1045164417528	27.3684513461538
2	e	8	20	48.6517918970931	54.9849428924853	35.9523108
2	e	8	24	55.6438851229996	49.27412502449	40.181735
2	e	8	28	49.8232414632381	54.1795725962237	46.6665732
2	e	8	32	43.753664856035	46.609074283248	36.0455649230769
2	e	8	36	41.9525615667782	51.7739159770377	42.1679154615385
2	e	8	40	48.9812613050662	54.0017633480511	45.8940798461538
2	e	8	44	48.9446540989311	55.9001386011167	54.0705565
2	e	8	48	42.8311486167281	40.3784249826198	29.14895021
2	e	8	52	45.1740488872074	47.9196352543087	40.83408385
2	e	8	56	53.5499180275997	57.7671382868246	34.58533185
2	e	8	60	55.6072763992787	59.8171764313452	34.200003
2	e	8	64	55.0874457254387	62.9508042673907	35.0475489
2	e	8	68	49.5578358990399	67.6237940314259	31.22460026
2	e	8	72	58.237809650116	57.7043819055983	30.92586318
2	e	8	76	49.2636643051513	63.5093370879275	42.9732692192308
2	e	16	0	57.6473780856791	66.313454569483	35.2698552123077
2	e	16	4	47.5901654669392	55.7537084486888	25.999947
2	e	16	8	33.8256247938929	41.5315718562488	21.9165977826923
2	e	16	12	52.1112313039113	49.8415465838915	24.2352697
2	e	16	16	49.8798167192241	49.5004275660201	27.3684513461538
2	e	16	20	48.0427707569427	56.8286461245417	36.4284984
2	e	16	24	57.2546295094874	50.6469180183424	40.3635518
2	e	16	28	48.4101800114821	54.4943994252599	46.6665732
2	e	16	32	43.470120893511	48.3223212474589	37.0304169230769
2	e	16	36	39.9158355711172	51.6369936552356	42.1679154615385
2	e	16	40	47.1508706465963	54.2893964910076	45.8940798461538
2	e	16	44	47.9745472017007	56.8702460674418	54.0705565
2	e	16	48	41.5731702022347	38.6977926699858	29.14895021
2	e	16	52	43.7696401098936	46.2256917408135	40.83408385
2	e	16	56	51.4193435743062	54.3186816488813	36.2128771384615
2	e	16	60	54.0551052119513	56.2955040153045	35.600002
2	e	16	64	52.7372246207667	59.0191247687768	35.0475489
